WP_Query;property;array<string><WP_Post><stdClass>;posts
WP_Query;property;integer;post_count
WP_Query;property;integer;current_post
WP_Query;property;boolean;in_the_loop
WP_Query;property;WP_Post;post
WP_Query;property;array<stdClass>;comments
WP_Query;property;integer;comment_count
WP_Query;property;integer;current_comment
WP_Query;property;string;found_posts
WP_Query;property;integer;found_posts
WP_Query;property;double;max_num_pages
WP_Query;property;integer;max_num_comment_pages
WP_Query;property;boolean;is_single
WP_Query;property;boolean;is_home
WP_Query;property;boolean;is_singular
WP_Query;property;string;query_vars_hash
WP_Query;property;boolean;query_vars_changed
WP_Rewrite;property;string;author_base
WP_Rewrite;property;string;search_base
WP_Rewrite;property;string;comments_base
WP_Rewrite;property;string;pagination_base
WP_Rewrite;property;string;feed_base
WP_Rewrite;property;string;index
WP_Rewrite;property;string;matches
WP_Rewrite;property;boolean;use_verbose_page_rules
WP_Rewrite;property;array<string>;rewritecode
WP_Rewrite;property;array<string>;rewritereplace
WP_Rewrite;property;array<string>;queryreplace
WP_Rewrite;property;array<string>;feeds
WP_Widget_Factory;property;array<WP_Widget_Pages><WP_Widget_Calendar><WP_Widget_Archives><WP_Widget_Meta><WP_Widget_Search><WP_Widget_Text><WP_Widget_Categories><WP_Widget_Recent_Posts><WP_Widget_Recent_Comments><WP_Widget_RSS><WP_Widget_Tag_Cloud><WP_Nav_Menu_Widget><Twenty_Fourteen_Ephemera_Widget>;widgets
WP_Roles;property;array<array>;roles
WP_Roles;property;array<WP_Role>;role_objects
WP_Roles;property;array<string>;role_names
WP_Roles;property;string;role_key
WP_Roles;property;boolean;use_db
WP_Role;property;string;name
WP_Role;property;array<boolean>;capabilities
WP_Role.__construct();parameter;string;role
WP_Role.__construct();parameter;array<boolean>;capabilities
get_theme_root();parameter;string;stylesheet_or_template
get_raw_theme_root();parameter;string;stylesheet_or_template
load_textdomain();parameter;string;domain
load_textdomain();parameter;string;mofile
validate_file();parameter;string;file
WP_Locale;property;array<string>;weekday
WP_Locale;property;array<string>;weekday_initial
WP_Locale;property;array<string>;weekday_abbrev
WP_Locale;property;array<string>;month
WP_Locale;property;array<string>;month_abbrev
WP_Locale;property;array<string>;meridiem
WP_Locale;property;string;text_direction
WP_Locale;property;array<string>;number_format
load_theme_textdomain();parameter;string;domain
load_theme_textdomain();parameter;string;path
wp_parse_str();parameter;string;string
wp_parse_str();parameter;array<string>;array
urlencode_deep();parameter;string;value
urlencode_deep();parameter;array<string>;value
_http_build_query();parameter;array<string><integer>;data
_http_build_query();parameter;string;sep
build_query();parameter;array<string><integer>;data
add_theme_support();parameter;string;feature
add_editor_style();parameter;array<string>;stylesheet
add_image_size();parameter;string;name
add_image_size();parameter;integer;width
add_image_size();parameter;integer;height
add_image_size();parameter;boolean;crop
set_post_thumbnail_size();parameter;integer;width
set_post_thumbnail_size();parameter;integer;height
set_post_thumbnail_size();parameter;boolean;crop
register_nav_menus();parameter;array<string>;locations
WP;property;array<string>;public_query_vars
WP;property;array<string>;private_query_vars
WP;property;array<string>;query_vars
WP;property;string;query_string
WP_User;property;stdClass;data
WP_User;property;integer;ID
WP_User;property;array<boolean>;caps
WP_User;property;string;cap_key
WP_User;property;array<string>;roles
WP_User;property;array<boolean>;allcaps
WP_User;property;array<string>;back_compat_keys
WP_User.get_data_by();parameter;string;field
WP_User.get_data_by();parameter;string;value
get_user_by();parameter;string;field
get_user_by();parameter;string;value
get_userdata();parameter;string;user_id
remove_filter();parameter;string;tag
remove_filter();parameter;string;function_to_remove
current_user_can();parameter;string;capability
WP_User.has_cap();parameter;string;cap
map_meta_cap();parameter;string;cap
sanitize_title_with_dashes();parameter;string;title
